census_year,block_id,property_id,base_property_id,building_address,clue_small_area,trading_name,business_address,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,lng,lat,location,map_id,infoopen,category,approved,retina
2023,246,106104,106104,175 Lygon Street CARLTON VIC 3053,Carlton,San Churro Chocolateria,175 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96648508138685,-37.8015622593,"{'lon': 144.96648508138685, 'lat': -37.8015622593}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,246,106105,106105,177-183 Lygon Street CARLTON VIC 3053,Carlton,Cafe Cavallino,Gnd & Flr1 181-183 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,88,144.9665052414294,-37.8014475698,"{'lon': 144.9665052414294, 'lat': -37.8014475698}",21,0,"Hospitality, Seats - Outdoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,246,106107,106107,189 Lygon Street CARLTON VIC 3053,Carlton,Tabouli,189 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,45,144.96648806995972,-37.801190399899994,"{'lon': 144.96648806995972, 'lat': -37.801190399899994}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,247,106229,106229,246-252 Lygon Street CARLTON VIC 3053,Carlton,Cairo Nights Restaurant & Bar,"Unit 5, 252 Lygon Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,50,144.96733566096634,-37.8013744973,"{'lon': 144.96733566096634, 'lat': -37.8013744973}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,247,106233,106233,234-236 Lygon Street CARLTON VIC 3053,Carlton,Ziyka Restaurant,234-236 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,100,144.96722769983683,-37.8016937772,"{'lon': 144.96722769983683, 'lat': -37.8016937772}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,247,107558,107558,60 Pelham Street CARLTON VIC 3053,Carlton,Assembly Store,60 Pelham Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Indoor,15,144.96733571785,-37.80262083130734,"{'lon': 144.96733571785, 'lat': -37.80262083130734}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,248,104445,104445,218-224 Drummond Street CARLTON VIC 3053,Carlton,Leonardo's Pizza Palace,218-224 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,80,144.9685976857,-37.80116206723547,"{'lon': 144.9685976857, 'lat': -37.80116206723547}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,252,106245,106245,152-154 Lygon Street CARLTON VIC 3053,Carlton,El Giza Bar & Lounge,152-154 Lygon Street CARLTON VIC 3053,4520,"Pubs, Taverns and Bars",Seats - Indoor,100,144.96674436844162,-37.80359331565,"{'lon': 144.96674436844162, 'lat': -37.80359331565}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Pubs, Taverns and Bars",1,1
2023,252,111060,106250,124 Lygon Street CARLTON VIC 3053,Carlton,Thai City Restaurant,124 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,252,111065,106250,112 Lygon Street CARLTON VIC 3053,Carlton,D'Penyetz & D'Cendol,112 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,252,111070,106250,80 Queensberry Street CARLTON VIC 3053,Carlton,Lambs Restaurant,98-100 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,85,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,255,107541,107541,95-125 Pelham Street CARLTON VIC 3053,Carlton,Mid Square Coffee,119 Pelham Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Indoor,12,144.96442195757436,-37.8028217529,"{'lon': 144.96442195757436, 'lat': -37.8028217529}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,258,592858,592858,127-133 Leicester Street CARLTON VIC 3053,Carlton,Bar Scopa,"Unit 1, Ground 127-133 Leicester Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Outdoor,4,144.96021182277292,-37.80290324345,"{'lon': 144.96021182277292, 'lat': -37.80290324345}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,261,103290,103290,520-522 Elizabeth Street MELBOURNE VIC 3000,Carlton,Lanzhou Beef Noodle Soup,520-522 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,36,144.95975145732834,-37.8057922074,"{'lon': 144.95975145732834, 'lat': -37.8057922074}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,263,101243,101243,71-79 Bouverie Street CARLTON VIC 3053,Carlton,Humble Rays,Retail 1 71-79 Bouverie Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,60,144.96140897735546,-37.80478096035,"{'lon': 144.96140897735546, 'lat': -37.80478096035}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,263,105527,105527,Journal - Uni Place 16-32 Leicester Street CARLTON VIC 3053,Carlton,Manja Melbourne,28 Leicester Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,60,144.96050769147817,-37.80570166675,"{'lon': 144.96050769147817, 'lat': -37.80570166675}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,264,109322,109322,593-597 Swanston Street CARLTON VIC 3053,Carlton,Queensberry Hotel,593-597 Swanston Street CARLTON VIC 3053,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,144.9629072643749,-37.804752879549994,"{'lon': 144.9629072643749, 'lat': -37.804752879549994}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Pubs, Taverns and Bars",1,1
2023,264,644814,644814,156-172 Victoria Street CARLTON VIC 3053,Carlton,Laurus - Lou Mei Fun,158 Victoria Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,95,144.9619403861522,-37.806146037450006,"{'lon': 144.9619403861522, 'lat': -37.806146037450006}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,345,103401,103401,31 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,S & J Sushi Noodle Town,31 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,20,144.94890808847305,-37.8043024143,"{'lon': 144.94890808847305, 'lat': -37.8043024143}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,362,103242,103242,579-581 Elizabeth Street MELBOURNE VIC 3000,North Melbourne,Dancing Flame Charcoal Grill,Ground 579-581 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.95829193916651,-37.8047115286,"{'lon': 144.95829193916651, 'lat': -37.8047115286}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,376,103811,103811,19-35 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,St Cooper Cafe,27 Blackwood Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Outdoor,9,144.95517743550033,-37.80067719885,"{'lon': 144.95517743550033, 'lat': -37.80067719885}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,377,103816,103816,65-67 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Mum Mum Asian Street Food,67 Flemington Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95400708187265,-37.79936515035,"{'lon': 144.95400708187265, 'lat': -37.79936515035}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,423,109716,109716,349-351 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),The Kathmandu Cottage,Ground 349 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9497923517,-37.80539263525914,"{'lon': 144.9497923517, 'lat': -37.80539263525914}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,435,107473,107473,25-31 Peel Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),So Thai Tapas & Street Food,Ground 27-31 Peel Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,55,144.9553576758932,-37.80759470535,"{'lon': 144.9553576758932, 'lat': -37.80759470535}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,437,110111,110111,Royal Standard Hotel 333-337 William Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Royal Standard Hotel,Royal Standard Hotel 333-337 William Street WEST MELBOURNE VIC 3003,4520,"Pubs, Taverns and Bars",Seats - Indoor,150,144.95425496589104,-37.80781462255,"{'lon': 144.95425496589104, 'lat': -37.80781462255}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Pubs, Taverns and Bars",1,1
2023,2384,617689,617689,27-31 Racecourse Road NORTH MELBOURNE VIC 3051,North Melbourne,Melbourne Kebab Box,Adjacent Kiosk 27 Racecourse Road NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Outdoor,10,144.94096072579998,-37.78974280307253,"{'lon': 144.94096072579998, 'lat': -37.78974280307253}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,Melrose Takeaway,35 Melrose Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Indoor,4,144.9414035519,-37.79501732002552,"{'lon': 144.9414035519, 'lat': -37.79501732002552}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,105,104080,104080,83-93 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Sarawak Kitchen Express,85 Franklin Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,56,144.96176300571975,-37.8081695108,"{'lon': 144.96176300571975, 'lat': -37.8081695108}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,114,103234,103234,489-499 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Jasper Kitchen,"Shop 1, 489-499 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.95963359440736,-37.8075039091,"{'lon': 144.95963359440736, 'lat': -37.8075039091}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,204,101613,101613,377-391 Cardigan Street CARLTON VIC 3053,Carlton,Clyde Hotel,377-391 Cardigan Street CARLTON VIC 3053,4520,"Pubs, Taverns and Bars",Seats - Indoor,70,144.9657543172,-37.797255385880234,"{'lon': 144.9657543172, 'lat': -37.797255385880234}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Pubs, Taverns and Bars",1,1
2023,205,512713,512713,Kathleen Syme Library and Community Centre 249-263 Faraday Street CARLTON VIC 3053,Carlton,Wild Timor Coffee Carlton,Part 251 Faraday Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96525690502676,-37.7987208351,"{'lon': 144.96525690502676, 'lat': -37.7987208351}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,206,103693,103693,233 Faraday Street CARLTON VIC 3053,Carlton,Green Cup,233 Faraday Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Indoor,14,144.9664024309,-37.79882523563733,"{'lon': 144.9664024309, 'lat': -37.79882523563733}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,207,106154,106154,337-343 Lygon Street CARLTON VIC 3053,Carlton,Trio Pastry Sweets Nuts,339 Lygon Street CARLTON VIC 3053,4129,Other Specialised Food Retailing,Seats - Outdoor,6,144.9672261670091,-37.79734791825,"{'lon': 144.9672261670091, 'lat': -37.79734791825}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Other Specialised Food Retailing",1,1
2023,216,103101,103101,161-169 Elgin Street CARLTON VIC 3053,Carlton,Sunhands,Ground 169 Elgin Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,30,144.96929458866998,-37.79758048545,"{'lon': 144.96929458866998, 'lat': -37.79758048545}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,217,103711,103711,172-174 Faraday Street CARLTON VIC 3053,Carlton,The Carlton Wine Room,Ground 172-174 Faraday Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9685856595,-37.79858387667361,"{'lon': 144.9685856595, 'lat': -37.79858387667361}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,218,106221,106221,280 Lygon Street CARLTON VIC 3053,Carlton,Zeus Street Greek,280 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,28,144.96731803955817,-37.80036751155,"{'lon': 144.96731803955817, 'lat': -37.80036751155}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,219,108188,108188,319-323 Rathdowne Street CARLTON VIC 3053,Carlton,East Imperial,323 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,140,144.9698815207991,-37.79918348025,"{'lon': 144.9698815207991, 'lat': -37.79918348025}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,224,103149,103149,100-116 Elgin Street CARLTON VIC 3053,Carlton,Rt11 Cake & Cafe,104 Elgin Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Indoor,8,144.97119218753863,-37.7971851124,"{'lon': 144.97119218753863, 'lat': -37.7971851124}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,225,108239,108239,138-150 Rathdowne Street CARLTON VIC 3053,Carlton,Chamman Sheesha Cafe & Restaurant,144-146 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,38,144.9710396301,-37.79604572413072,"{'lon': 144.9710396301, 'lat': -37.79604572413072}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,226,108233,108233,168-170 Rathdowne Street CARLTON VIC 3053,Carlton,The Olive Jar,168-170 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.97114935949884,-37.795381146,"{'lon': 144.97114935949884, 'lat': -37.795381146}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,243,104455,104455,167 Grattan Street CARLTON VIC 3053,Carlton,Best tian shan,167 Grattan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,12,144.963297497,-37.80058351245253,"{'lon': 144.963297497, 'lat': -37.80058351245253}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,245,104450,104450,251-257 Cardigan Street CARLTON VIC 3053,Carlton,Gyoza San,"Shop 3, Ground 121 Grattan Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Outdoor,12,144.9651040686224,-37.800770727300005,"{'lon': 144.9651040686224, 'lat': -37.800770727300005}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,246,106104,106104,175 Lygon Street CARLTON VIC 3053,Carlton,San Churro Chocolateria,175 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,60,144.96648508138685,-37.8015622593,"{'lon': 144.96648508138685, 'lat': -37.8015622593}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,246,106110,106110,201-203 Lygon Street CARLTON VIC 3053,Carlton,Tono On Borsari,201-203 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,58,144.9666724210116,-37.80089716315,"{'lon': 144.9666724210116, 'lat': -37.80089716315}",21,0,"Hospitality, Seats - Outdoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,251,102774,102774,18-40 Queensberry Street CARLTON VIC 3053,Carlton,Coffee On Drummond,Ground 80 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,6,144.96827899974306,-37.80480731055,"{'lon': 144.96827899974306, 'lat': -37.80480731055}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,252,111068,106250,106 Lygon Street CARLTON VIC 3053,Carlton,Saigon Pho Carlton,106 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,10,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,252,574430,106250,116 Lygon Street CARLTON VIC 3053,Carlton,Il Dolce Freddo,Ground 116 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,22,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,254,106094,106094,147 Lygon Street CARLTON VIC 3053,Carlton,DRP Bar,Shop 147 Lygon Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Indoor,7,144.96610641336656,-37.80373285205,"{'lon': 144.96610641336656, 'lat': -37.80373285205}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,256,108026,108026,210 Queensberry Street CARLTON VIC 3053,Carlton,Dan's Deli,210 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,10,144.96202710865,-37.80421338773765,"{'lon': 144.96202710865, 'lat': -37.80421338773765}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,256,108026,108026,210 Queensberry Street CARLTON VIC 3053,Carlton,Dan's Deli,210 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96202710865,-37.80421338773765,"{'lon': 144.96202710865, 'lat': -37.80421338773765}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,257,525992,525992,157 Pelham Street CARLTON VIC 3053,Carlton,Briscola Cafe,Ground 157 Pelham Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,15,144.96133521789102,-37.80242141065,"{'lon': 144.96133521789102, 'lat': -37.80242141065}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,262,107875,107875,261-263 Queensberry Street CARLTON VIC 3053,Carlton,Flovie Florist Cafe,Ground 261-263 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,10,144.95992559594998,-37.80440557609661,"{'lon': 144.95992559594998, 'lat': -37.80440557609661}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,265,664021,664021,23-37 Cardigan Street CARLTON VIC 3053,Carlton,Coffee On Cardigan,Part Level 4 23-27 Cardigan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.9639570721077,-37.805926389700005,"{'lon': 144.9639570721077, 'lat': -37.805926389700005}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,270,720194,104468,Arts & Culture Building 159 University of Melbourne 230 Grattan Street PARKVILLE VIC 3010,Parkville,Cosmos Pizza,Part Arts & Culture Building 159 University of Melbourne 230 Grattan Street PARKVILLE VIC 3010,4511,Cafes and Restaurants,Seats - Indoor,36,144.96120873245002,-37.79677209594333,"{'lon': 144.96120873245002, 'lat': -37.79677209594333}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,354,103525,103525,10-14 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Sosta Cucina,12-14 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,22,144.94957111581073,-37.8048310215,"{'lon': 144.94957111581073, 'lat': -37.8048310215}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,362,103244,103244,587-589 Elizabeth Street MELBOURNE VIC 3000,North Melbourne,BBQ Brothers 10,"Shop 1-2, 589 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.95812418993222,-37.80460722855,"{'lon': 144.95812418993222, 'lat': -37.80460722855}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,365,102242,102242,4 Courtney Street NORTH MELBOURNE VIC 3051,North Melbourne,Little Ivy Tea And Coffee,4 Courtney Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9560144728951,-37.8033768714,"{'lon': 144.9560144728951, 'lat': -37.8033768714}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,424,109710,109710,315 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Willows & Wine,Ground 315 Victoria Street WEST MELBOURNE VIC 3003,4520,"Pubs, Taverns and Bars",Seats - Outdoor,8,144.9510471469,-37.805565507666,"{'lon': 144.9510471469, 'lat': -37.805565507666}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Pubs, Taverns and Bars",1,1
2023,432,108443,108443,42-50 Rosslyn Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Myth Cafe,48 Rosslyn Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,12,144.95259521092785,-37.8074114037,"{'lon': 144.95259521092785, 'lat': -37.8074114037}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,435,109682,109682,173-181 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Kare,173-177 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,25,144.95560359197538,-37.8060667262,"{'lon': 144.95560359197538, 'lat': -37.8060667262}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Victoria,517 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9576272223,-37.807832574221266,"{'lon': 144.9576272223, 'lat': -37.807832574221266}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,115,104103,104103,Mac's Hotel 34-38 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Captain Melville,Mac's Hotel 34-38 Franklin Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Outdoor,70,144.96162023070002,-37.8075189651329,"{'lon': 144.96162023070002, 'lat': -37.8075189651329}",21,0,"Hospitality, Seats - Outdoor, Large (51-200 seats), Pubs, Taverns and Bars",1,1
2023,203,109358,109358,832-834 Swanston Street CARLTON VIC 3053,Carlton,Commuter Coffee,Ground 832B Swanston Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Indoor,4,144.96490001863157,-37.7966801769,"{'lon': 144.96490001863157, 'lat': -37.7966801769}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,205,104469,104469,114-152 Grattan Street CARLTON VIC 3053,Carlton,Schnitz Melbourne Connect,"Shop D, Ground 700 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,12,144.96480663662987,-37.7999734556,"{'lon': 144.96480663662987, 'lat': -37.7999734556}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,205,104469,104469,114-152 Grattan Street CARLTON VIC 3053,Carlton,Shuji Sushi,"Shop B, Ground 700 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Outdoor,30,144.96480663662987,-37.7999734556,"{'lon': 144.96480663662987, 'lat': -37.7999734556}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,207,106149,106149,323 Lygon Street CARLTON VIC 3053,Carlton,Milk The Cow Licensed Fromagerie,323 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,80,144.96712579104337,-37.79777441195,"{'lon': 144.96712579104337, 'lat': -37.79777441195}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
